index,title,author,journal,volume,number,pages,year,month,keyword,keyword-plus,abstract
937,"Managing Blood Donations with Marketing","Aravindakshan, Ashwin and Rubel, Olivier and Rutz, Oliver","MARKETING SCIENCE","34","2","269-280","2015","MAR-APR","Blood Bank;Paid-Own-Earned Media;Social/Non-Profit Marketing;Optimal Control;Time Series;Bayesian Estimation;Dynamic Linear Model","","Blood banks rely on marketing to encourage donors to give blood. Many, if not most, blood banks in the United States are community-based not-for-profit organizations with limited marketing budgets. As a result, blood banks increasingly use novel and inexpensive online media, i.e., paid, owned, and earned (POE) media, in their marketing efforts. We propose a dynamic model to help blood bank marketing managers understand how blood donations can be managed via online POE media. We analytically characterize the optimal forward-looking paid media strategies, taking into account the asymmetric costs related to shortage and excess of blood, as well as the possibility of a cost-free target donation zone. We detail new advertising resource allocation rules for blood banks and show when traditional allocation recommendations do not apply. Additionally, we discover that under certain circumstances, owned/earned media activities hurt the blood bank's performance, despite being (predominantly) free. We validate our analytical model by using daily donation data from a community-based blood bank and measure the effects of POE media activities on the level of blood donated."
938,"The Reach and Persuasiveness of Viral Video Ads","Tucker, Catherine E.","MARKETING SCIENCE","34","2","281-296","2015","MAR-APR","Viral Advertising;Virality;Video Advertising;Internet","","Many video ads are designed to go viral so that the total number of views they receive depends on customers sharing the ads with their friends. This paper explores the relationship between the number of views and how persuasive the ad is at convincing consumers to purchase or to adopt a favorable attitude towards the product. The analysis combines data on the total views of 400 video ads, and crowd-sourced measurement of advertising persuasiveness among 24,000 survey responses. Persuasiveness is measured by randomly exposing half of these consumers to a video ad and half to a similar placebo video ad, and then surveying their attitudes towards the focal product. Relative ad persuasiveness is on average 10% lower for every one million views that the video ad achieves. The exceptions to this pattern were ads that generated views and large numbers of comments, and video ads that attracted comments that mentioned the product by name. Evidence suggests that such ads remained effective because they attracted views due to humor rather than because they were outrageous."
939,"Learning from Experience, Simply","Lin, Song and Zhang, Juanjuan and Hauser, John R.","MARKETING SCIENCE","34","1","1-19","2015","JAN-FEB","Forward-Looking Experiential Learning;Index Strategies;Structural Models;Cognitive Simplicity;Heuristics;Multi-Armed Bandit Problems;Restless Bandit Problems;Indexability","","There is substantial academic interest in modeling consumer experiential learning. However, (approximately) optimal solutions to forward-looking experiential learning problems are complex, limiting their behavioral plausibility and empirical feasibility. We propose that consumers use cognitively simple heuristic strategies. We explore one viable heuristic-index strategies-and demonstrate that they are intuitive, tractable, and plausible. Index strategies are much simpler for consumers to use but provide close-to-optimal utility. They also avoid exponential growth in computational complexity, enabling researchers to study learning models in more complex situations. Well-defined index strategies depend on a structural property called indexability. We prove the indexability of a canonical forward-looking experiential learning model in which consumers learn brand quality while facing random utility shocks. Following an index strategy, consumers develop an index for each brand separately and choose the brand with the highest index. Using synthetic data, we demonstrate that an index strategy achieves nearly optimal utility at substantially lower computational costs. Using IRI data for diapers, we find that an index strategy performs as well as an approximately optimal solution and better than myopic learning. We extend the analysis to incorporate risk aversion, other cognitively simple heuristics, heterogeneous foresight, and an alternative specification of brands."
940,"Estimating a Model of Strategic Network Choice: The Convenience-Store Industry in Okinawa","Nishida, Mitsukuni","MARKETING SCIENCE","34","1","20-38","2015","JAN-FEB","Entry;Chain;Supermodular Games;Convenience Store;Merger;Retail Competition","","This paper investigates a determinant of location choice for multistore retailing firms: the trade-off between the business-stealing effect and the cost-saving effect from clustering their own stores. I present an empirical model of network choice by two multistore firms. I use lattice-theoretical results to address the computational burden of solving for an equilibrium in store networks. The framework integrates the static entry game of complete information with post-entry outcome data while using simulations to correct for the selection of entrants. I present an application of the model to the case of the convenience store industry in Okinawa Island, Japan, using unique cross-sectional data on store networks and revenues. I use parameter estimates to examine the impact of a hypothetical horizontal merger on store configurations, costs, and profits. Results suggest a retailer's trade-off between cost savings and lost revenues from clustering its stores is positive across markets and negative within a market. I find an acquirer of a hypothetical merger of two multistore firms would decrease its number of stores in suburbs but increase its number in the city center."
941,"Risk Preferences and Demand Drivers of Extended Warranties","Jindal, Pranav","MARKETING SCIENCE","34","1","39-58","2015","JAN-FEB","Extended Warranties;Product Insurance;Prospect Theory;Loss Aversion;Risk Aversion;Insurance Pricing;Price Discrimination","","We disentangle and study the relative importance of different risk preferences in explaining extended warranty purchases and the high premia paid for them. Empirical and behavioral research on insurance is at odds with whether diminishing returns (curvature of the utility function), or loss aversion and nonlinear probability weighting lead to observed consumer behavior. This lack of consensus is primarily due to the inability of standard choice data to separate different risk preferences, and the consequent need to rely on strong parametric assumptions. We design two conjoint studies (consistent with simultaneous and sequential decision making) with choices about washing machines and extended warranties, where subjects are given failure probabilities and repair costs. Using stated choice data from the surveys, we can nonparametrically identify product and risk preferences. We find that loss aversion is significantly more important than curvature and probability weights in explaining extended warranty choices. Importantly, failure to decompose risk-averse behavior into that arising from curvature, loss aversion, and probability weighting leads to lower washer prices and profits. These findings are robust to alternate reference point assumptions. We rationalize the premia paid for warranties by exploring retailer incentives to price discriminate, and test the theory on complementary goods pricing. Finally, based on counterfactual analysis, forcing separate retailers to sell washers and extended warranties is not necessarily welfare enhancing as cited in the media and previous literature."
942,"Aggregation Bias in Sponsored Search Data: The Curse and the Cure","Abhishek, Vibhanshu and Hosanagar, Kartik and Fader, Peter S.","MARKETING SCIENCE","34","1","59-77","2015","JAN-FEB","Sponsored Search;Generalized Second-Price Auctions;Consumer Choice Models;Hierarchical Bayesian Estimation;Latent Instrumental Variables;Aggregation Bias","","Recently there has been significant interest in studying consumer behavior in sponsored search advertising (SSA). Researchers have typically used daily data from search engines containing measures such as average bid, average ad position, total impressions, clicks, and cost for each keyword in the advertiser's campaign. A variety of random utility models have been estimated using such data and the results have helped researchers explore the factors that drive consumer click and conversion propensities. However, virtually every analysis of this kind has ignored the intraday variation in ad position. We show that estimating random utility models on aggregated (daily) data without accounting for this variation will lead to systematically biased estimates. Specifically, the impact of ad position on click-through rate (CTR) is attenuated and the predicted CTR is higher than the actual CTR. We analytically demonstrate the existence of the bias and show the effect of the bias on the equilibrium of the SSA auction. Using a large data set from a major search engine, we measure the magnitude of bias and quantify the losses suffered by the search engine and an advertiser using aggregate data. The search engine revenue loss can be as high as 11% due to aggregation bias. We also present a few data summarization techniques that can be used by search engines to reduce or eliminate the bias."
943,"Network Effects in Alternative Fuel Adoption: Empirical Analysis of the Market for Ethanol","Shriver, Scott K.","MARKETING SCIENCE","34","1","78-97","2015","JAN-FEB","Indirect Network Effects;Market Entry;Alternative Fuels;Ethanol;Flex-Fuel Vehicles","","This paper investigates the importance of network effects in the demand for ethanol-compatible vehicles and the supply of ethanol fuel. An indirect network effect, or positive feedback loop, arises in this context due to spatially-dependent complementarities in the availability of ethanol fuel and the installed base of ethanol-compatible vehicles. Marketers and social planners are interested in whether these effects exist, and if so, how policy might accelerate adoption of the ethanol fuel standard within a targeted population. To measure these feedback effects, I develop an econometric framework that considers the simultaneous determination of ethanol-compatible vehicle demand and ethanol fuel supply in local markets. The demand-side model considers the automobile purchase decisions of consumers and fleet operators; the supply-side model considers the ethanol market entry decisions of competing fuel retailers. The framework extends extant market entry models by endogenizing the market size shifting fuel retailer profits. I estimate the model using zip code panel data from four states over a nine-year period. The model estimates provide evidence of a network effect. Under typical market conditions, entry of an additional ethanol fuel retailer leads to a 6% increase in the probability of ethanol-compatible vehicle purchase. The entry model estimates imply that the first entrant requires a local installed base of approximately 300 ethanol-compatible vehicles to be profitable. As an application, I demonstrate that subsidizing fuel retailers to offer ethanol in selective geographic markets can be an effective policy to indirectly increase ethanol-compatible vehicle sales."
944,"Design Innovativeness and Product Sales' Evolution","Rubera, Gaia","MARKETING SCIENCE","34","1","98-115","2015","JAN-FEB","Design Innovativeness;Technological Innovativeness;Individual Growth Curve Analysis;Car Industry;Motorcycle Industry","","In the last decade, design innovation has gained increasing prominence in the marketplace, with a growing number of firms innovating not only through technology but also through novel product forms (i.e., design). However, while the effect of technological innovation on product sales is a heavily studied topic, a defining theory of how design innovation influences product sales is still missing. This paper provides demand-and supply-side theories to formulate a set of coherent hypotheses about the effect of design innovativeness, i.e., the degree of novelty in a product's design, on sales' evolution over time. The hypotheses are tested in two different samples. In the first, car models introduced in the United States from 1978 to 2006 (for a total of 2,757 model-year data) are analyzed. In the second, motorcycle models introduced in the United States from 1980 to 2008 (for a total of 2,847 model-year observations) are analyzed. I find that design innovativeness diminishes initial sales' status but increases sales' growth rates. Furthermore, design and technological innovativeness have a negative interaction effect on sales' initial status, but a positive effect on sales' growth rates. Finally, brand strength and brand advertising expenditures worsen the negative effect of design innovativeness on initial sales' status, but boost its positive effect on sales' growth rates."
945,"Consumer Dynamic Usage Allocation and Learning Under Multipart Tariffs","Gopalakrishnan, Arun and Iyengar, Raghuram and Meyer, Robert J.","MARKETING SCIENCE","34","1","116-133","2015","JAN-FEB","Multipart Tariffs;Dynamic Allocation;Consumer Learning;Dynamic Decision Making;Intertemporal Discounting","","Multipart tariffs are widely favored within service industries as an efficient means of mapping prices to differential levels of consumer demand. Whether they benefit consumers, however, is far less clear as they pose individuals with a potentially difficult task of dynamically allocating usage over the course of each billing cycle. In this paper we explore this welfare issue by examining the ability of individuals to optimally allocate consumption over time in a stylized cellular-phone usage task for which there exists a known optimal dynamic utilization policy. Actual call behavior over time is modeled using a dynamic choice model that allows decision makers to both discount the future (be myopic) and be subject to random errors when making call decisions. Our analysis provides a half empty, half full view of intuitive optimality. Participants rapidly learn to exhibit farsightedness, yet learning is incomplete with some level of allocation errors persisting even after repeated experience. We also find evidence for an asymmetric effect in which participants who are exogenously switched from a low (high) to high (low) allowance plan make more (fewer) errors in the new plan. The effect persists even when participants make their own plan choices. Finally, interventions that provide usage information to help participants eradicate errors have limited effectiveness."
946,"The Buffer Effect: The Role of Color When Advertising Exposures Are Brief and Blurred","Wedel, Michel and Pieters, Rik","MARKETING SCIENCE","34","1","134-143","2015","JAN-FEB","Advertising;Gist Perception;Drift Diffusion Model;Bayesian Anova;Color","","What is the role that color plays in consumers' perception of the gist of ads during the increasingly brief and blurred exposures in practice? Two studies address this question. The first study manipulates the level of blur of the exposure and the presence or absence of color in the ad image, during exposures that lasted 100 milliseconds (msec). It reveals a buffer effect of color: color contributes little to gist perception when sufficient visual detail is available and ads are typical, but color enables consumers to continue to perceive the gist of ads accurately when the exposure is blurred. The second study finds that color inversion of the entire ad deteriorates gist perception, but that color inversion of the background scene does not affect gist perception when the exposure is blurred. This provides evidence that the color composition of the central object in the ad scene plays a key role in protecting the gist perception of advertising under adverse exposure conditions. The underlying mechanism is likely to be cognitive rather than sensory. Implications for advertising theory and design are discussed."
947,"The Cross Attributes Flexible Substitution Logit: Uncovering Category Expansion and Share Impacts of Marketing Instruments","Liu, Qiang and Steenburgh, Thomas J. and Gupta, Sachin","MARKETING SCIENCE","34","1","144-159","2015","JAN-FEB","Brand Switching;Choice Models;Econometrics;Logit;Marketing Mix Effects;Category Expansion;Invariant Proportion Of Substitution","","Different objectives such as category demand expansion or market share stealing warrant the use of different marketing instruments. To help brand managers make informed decisions, it is essential that marketing mix models appropriately measure their effects. Random Utility Models that have been applied to this problem might not be adequate because they do not allow the effects of marketing instruments of one brand to spillover to preference for competing alternatives. Additionally, they have the Invariant Proportion of Substitution (IPS) property, which in some situations imposes counter-intuitive restrictions on individual choice behavior. Recognizing that effects of marketing instruments can spill across brands in a category, we propose an alternative choice model that relaxes the IPS property: the cross attributes flexible substitution logit model. We apply the model in two very different empirical settings, i.e., consumer choices of brands of refrigerated yogurt, and prescription-writing choices of physicians in the hyperlipidemia category. In both settings the proposed model provides consistent evidence that certain marketing instruments produce sales gains primarily from growing the category pie, while others produce gains from stealing share. By contrast, the random coefficient logit and generalized nested logit models both predict that gains from all marketing instruments would have similar sources."
948,"Forms of Competition and Outcomes in Dual Distribution Channels: The Distributor's Perspective","Vinhas, Alberto Sa and Heide, Jan B.","MARKETING SCIENCE","34","1","160-175","2015","JAN-FEB","Dual Distribution;Concurrent Channels;Forms Of Competition;Distributors;Channel Outcomes;Opportunism","","The focus of this paper is dual distribution channels in business-to-business markets. We take the perspective of the distributor, and examine how different forms of competition with a manufacturer-owned channel impact distributor opportunism. Next, we consider how the same forms of competition impact the distributor's end customers. Based on a multi-industry field study of industrial distributors, we highlight the complex processes that characterize dual distribution systems. We show that while competition with a manufacturer-owned channel increases distributor opportunism, it also has the potential to benefit the distributor's end customers. In addition, although actions taken by a manufacturer to create vertical separation between channels limit competition, such actions also reduce end customer satisfaction."
949,"Synergy or Interference: The Effect of Product Placement on Commercial Break Audience Decline","Schweidel, David A. and Foutz, Natasha Zhang and Tanner, Robin J.","MARKETING SCIENCE","33","6","763-780","2014","NOV-DEC","Product Placement;Advertising;Brand Strategy","","Recent years have seen a considerable rise in the use of product placement in television shows. Taking advantage of second-by-second product placement, advertising, and audience tuning data, this research explores the impact of such product placement on the extent to which viewers tune away from downstream advertisements. Motivated by the behavioral priming literature, we examine how this impact relates to the brand- and category-match between product placement and subsequent advertising, as well as the temporal distance between them. Our analysis suggests that the coveted first position of a commercial break holds a greater audience when preceded by product placement from the same brand. This indicates a positive synergy between the two activities that can reduce audience decline by more than 10%. Product placements by other brands, however, can actually exacerbate audience loss, thus interfering with the reach of advertisements by competitors. Significantly, these changes in audience size are not temporary, but are retained across the remaining commercials in the same break. We discuss the managerial implications of these findings and directions for future research in the rapidly changing media landscape."
950,"Competitor Orientation and the Evolution of Business Markets","Bendle, Neil and Vandenbosch, Mark","MARKETING SCIENCE","33","6","781-795","2014","NOV-DEC","Evolutionary Game Theory;Competitor Orientation;Chicken;Prisoners' Dilemma;Battle Of The Sexes;Behavioral Economics;Analytical Model","","Competitor orientation, i.e., the focus on beating the competition rather than maximizing profits, seems to thrive in business situations despite being, by definition, suboptimal for profit-maximizing firms. Our research explains how a competitor orientation can persist and even thrive in equilibrium in markets that reward only profits. We apply evolutionary game theory to business markets where reputation matters. We use three games that represent classic interactions in business marketing: Chicken (to illustrate competition for product adoption), the Battle of the Sexes (channel negotiations), and the Prisoners' Dilemma (pricing battles). Initial populations are assumed to have both profit-maximizing managers and competitor-oriented managers (i.e., those who gain additional utility from beating others). We demonstrate that a competitor orientation can survive in equilibrium despite selection that is based solely on profits. Using Chicken, we show that a competitor orientation thrives and can even overrun the population. We use the Battle of the Sexes to show that a competitor orientation will overrun one population in a two-sided negotiation (e. g., all retailers in a retailer/manufacturer dyad). Last, using the Prisoners' Dilemma, we show that competitor orientation is not selected against. We conclude that evolutionary profit-driven selection pressures cannot be assumed to eliminate nonprofit-maximizing behavior even when selection is based purely on profitability."
951,"Why Do Salespeople Spend So Much Time Lobbying for Low Prices?","Simester, Duncan and Zhang, Juanjuan","MARKETING SCIENCE","33","6","796-808","2014","NOV-DEC","Lobbying;Influence Activities;Sales Force Management;Pricing;Agency Theory;Incentives;Information;Marketing-Sales Interface","","In business-to-business settings a company's sales force often spends considerable time lobbying internally for authorization to charge lower prices. These internal lobbying activities are time consuming, and divert attention from other tasks, such as interacting with customers. We explain why internal lobbying activities serve an important role. They help the firm elicit truthful reporting of demand information from the sales force. As a result, it may be profitable for the firm to require lobbying (and make the requirement onerous), even though lobbying is a nonproductive activity that creates an additional administrative burden and imposes a deadweight loss."
952,"Why, When, and How Much to Entertain Consumers in Advertisements? A Web-Based Facial Tracking Field Study","Teixeira, Thales and Picard, Rosalind and el Kaliouby, Rana","MARKETING SCIENCE","33","6","809-827","2014","NOV-DEC","Hierarchical Bayes;Advertising;Entertainment;Facial Tracking;Smile Measurement","","The presence of positive entertainment (e. g., visual imagery, upbeat music, humor) in TV advertisements can make them more attractive and persuasive. However, little is known about the downside of too much entertainment. This research focuses on why, when, and how much to entertain consumers in TV advertisements. We collected data in a large scale field study using 82 ads with various levels of entertainment shown to 178 consumers in their homes and workplaces. Using a novel web-based face tracking system, we continuously measure consumers' smile responses, viewing interest, and purchase intent. A simultaneous Bayesian hierarchical model is estimated to assess how different levels of entertainment affect purchases by endogenizing viewing interest. We find that entertainment has an inverted U-shape relationship to purchase intent. Importantly, we separate entertainment into that which comes before the brand versus that which comes after, and find that the latter is positively associated with purchase intent while the former is not."
953,"Models of Sequential Evaluation in Best-Worst Choice Tasks","Dyachenko, Tatiana and Reczek, Rebecca Walker and Allenby, Greg M.","MARKETING SCIENCE","33","6","828-848","2014","NOV-DEC","Bayesian Estimation;Choice Modeling;Mathematical Psychology","","We examine the nature of best-worst data for modeling consumer preferences and predicting their choices. We show that contrary to the assumption of widely used models, the best and worst responses do not originate from the same data generating process. We propose a sequential evaluation model and show that people are likely to engage in a two-step evaluation process and are more likely to select the worst alternative first before selecting the best. We find that later choices have systematically larger coefficients as compared to earlier choices. We also find the presence of an elicitation effect that leads to larger coefficients when respondents are asked to select the worst alternative, meaning that respondents are surer about what they like least than what they like most. Finally, we investigate global inference retrieval in choice tasks, which can be represented by the central limit theorem and normally distributed errors, versus episodic retrieval represented by extreme value errors. We find that both specifications of the error term are plausible and advise using the proposed sequential logit model for practical reasons. We apply our model to data from a national survey investigating the concerns associated with hair care. We find that accounting for the sequential evaluation in the best-worst tasks and the presence of the scaling effects leads to different managerial implications compared to the results from currently used models."
954,"Organizational Structure and Gray Markets","Autrey, Romana L. and Bova, Francesco and Soberman, David A.","MARKETING SCIENCE","33","6","849-870","2014","NOV-DEC","Gray Markets;Diversion;Foreign Market Entry;Decision Rights","","Conventional wisdom suggests that when firms face a negative externality like gray marketing (i.e., the selling of branded goods outside of the manufacturer's authorized channels), an effective strategy to reduce the negative impact is to centralize decision making. Nevertheless, in industries with significant gray marketing, we observe many firms with decentralized decision making. Our study assesses whether decentralized decision making can be optimal when a manufacturer faces gray market distribution. We consider a market where a focal firm competes with an existing competitor that produces a differentiated product and a gray marketer that sources an identical product from a lower-priced foreign market. We find that decentralization is optimal under quantity-based competition, provided the gray market is relatively uncompetitive and the level of competitive intensity between the focal firm and the competitor is high. Decentralization leads a firm to make aggressive production decisions, which leads to lower prices, yet it also leads to higher market share for the firm compared to centralization. When the level of competitive intensity between a firm and its competitor is high, the gain in market share more than offsets the loss due to lower prices. As a result, the focal firm is better off decentralizing its operations independent of (a) whether the competitor operates in the foreign market, and (b) the competitor's organizational structure. This finding contradicts the belief that centralized decision making is always optimal when authorized manufacturers attempt to limit the negative impact of gray markets. The findings also provide insight to understand why firms might employ decentralized decision making in industries where gray markets are active."
955,"Usage Experience with Decision Aids and Evolution of Online Purchase Behavior","Shi, Savannah Wei and Zhang, Jie","MARKETING SCIENCE","33","6","871-882","2014","NOV-DEC","Internet Marketing;Shopper Marketing;Interactive Decision Aids;Customized Promotions;Store Environment;Retail Management;E-Commerce;Decision Heuristics;Click-Stream Data;Bayesian Statistics;Hidden Markov Model","","This study investigates how prior usage experience with various decision aids available in an Internet shopping environment contributes to online purchase behavior evolution. Four types of decision aids are examined: those for (1) nutritional needs, (2) brand preference, (3) economic needs, and (4) personalized shopping lists. We construct and estimate nonhomogeneous hidden Markov models of store-and category-level purchase decisions, in which parameters vary over time across hidden states as driven by usage experience with different decision aids. We find that consumers evolve through distinct behavioral states over time, and the evolution is attributable to their prior usage experience with various decision aids. Moreover, the impact varies by the specific decision aid, behavioral state, and category characteristics. In addition, consumers gravitate toward habitual decision processes in online grocery stores, and their average price and promotion sensitivities increase first and then decrease but the level of heterogeneity rises continuously. We identify beneficial versus potentially undesirable decision aids and demonstrate how the proposed research method can help online retailers improve their store environments, design customized promotions, and quantify the payoffs of these strategies."
956,"Valuing Customer Portfolios with Endogenous Mass and Direct Marketing Interventions Using a Stochastic Dynamic Programming Decomposition","Esteban-Bravo, Mercedes and Vidal-Sanz, Jose M. and Yildirim, Goekhan","MARKETING SCIENCE","33","5","621-640","2014","SEP-OCT","Crm;Marketing Resource Allocation;Long-Term Effect Of Marketing Activities;Stochastic Dynamic Programming;Dynamic Panel-Data Models","","The customer relationship management allocation in marketing budgets is potentially misleading when it uses individual customer lifetime value estimations from historical data. Planned marketing interventions would change the purchasing behavior of different customers, and history-based decisions would thus be suboptimal. To cope with this inherent endogeneity, we model the optimal allocation of the marketing mix by accounting simultaneously for mass interventions and direct marketing interventions for each customer. This is a large stochastic dynamic problem that, in general, is computationally rather intractable as a result of the curse of dimensionality. We present an algorithm to derive the optimal marketing policies (how the firm should allocate its marketing resources) and the expected present value of those decisions, which maximize the long-term profitability of firms. This allows the firm to value customers/segments and helps the firm to target those that maximize long-term profitability given the optimal marketing resources allocation. We apply the proposed approach in the context of a kitchen appliance manufacturer. The results identify"
957,"Signaling Through Pricing by Service Providers with Social Preferences","Jiang, Baojun and Ni, Jian and Srinivasan, Kannan","MARKETING SCIENCE","33","5","641-654","2014","SEP-OCT","Social Preference;Signaling;Credence Goods;Pricing;Behavioral Economics;Asymmetric Information","","In many service markets such as consulting, auto repair, financial planning, and healthcare, the service provider may have more information about the customer's problem than the customer, and different customers may impose different costs on the service provider. In principle, the service provider should ethically care about the customer's welfare, but it is possible that a provider may maximize only its own profit. Moreover, the customer may not know ex ante whether the provider is ethical or purely self-interested. We develop a game-theoretic model to investigate pricing strategies and the market outcome in service markets where the provider has two-dimensional private information about her own type (whether ethical or self-interested) and about the customer's condition (whether serious or minor). We show that in a less ethical market, a self-interested provider will charge different prices based on the customer's condition, whereas an ethical provider will charge the same price for both conditions. In contrast, in a more ethical market, both the self-interested and the ethical provider will charge the same uniform price to both types of customers. Interestingly, both market efficiency and the customer's ex ante expected surplus might be lower in a more ethical market than in a less ethical one."
958,"Even the Rich Can Make Themselves Poor: A Critical Examination of IV Methods in Marketing Applications","Rossi, Peter E.","MARKETING SCIENCE","33","5","655-672","2014","SEP-OCT","Endogeneity;Instrumental Variables;Pricing;Promotion;Advertising","","Marketing is a field that is rich in data. Our data is of high quality, often at a highly disaggregate level, and there is considerable variation in the key variables for which estimates of effects on outcomes such as sales and profits are desired. The recognition that, in some general sense, marketing variables are set by firms on the basis of information not always observable by the researcher has led to concerns regarding endogeneity and widespread pressure to implement instrumental variables methods in marketing problems. The instruments used in our empirical literature are rarely valid and the IV methods used can have poor sampling properties, including substantial finite sample bias and large sampling errors. Given the problems with IV methods, a convincing argument must be made that there is a first order endogeneity problem and that we have strong and valid instruments before these methods should be used. If strong and valid instruments are not available, then researchers need to look toward supplementing the information available to them. For example, if there are concerns about unobservable advertising or promotional variables, then the researcher is much better off measuring these variables rather than using instruments (such as lagged marketing variables) that are clearly invalid. Ultimately, only randomized variation in marketing variables (with proper implementation and large samples) can be argued to be a valid instrument without further assumptions."
959,"Assessing the Influence of Economic and Customer Experience Factors on Service Purchase Behaviors","Kumar, V. and Umashankar, Nita and Kim, Kihyun Hannah and Bhagwat, Yashoda","MARKETING SCIENCE","33","5","673-692","2014","SEP-OCT","The Economy;Customer Satisfaction;Service Failure;Service Recovery;Personal Income;Customer Experience;Service Purchase Behavior","","Past studies have overlooked the joint effects of economic and customer experience factors on service purchase behaviors. Furthermore, service firms tend to make substantial investments in enhancing customer experience, mitigating the negative effects of service failures through recovery efforts and increasing overall customer satisfaction. Yet, largely due to a paucity of data, we know little about how the state of the economy influences the way in which customers use past service experiences to make future purchase decisions. We hypothesize that the state of the economy moderates the effects of customer experience factors on customers' service purchase behaviors. In addition, we examine how personal income influences the degree to which the aggregate economy influences service purchase decisions. We test the proposed model using panel survey and transaction data from an international airline carrier. Our findings demonstrate that, contrary to wisdom in the popular press, customer experience matters more when the economy is doing better, not worse. Furthermore, lower income consumers are more sensitive to changes in the economy than higher income consumers. We validate the hypothesized model using a controlled experiment and establish that aggregate measures of the economy can be used to predict individual perceptions and purchase intentions."
960,"The Bright Side of Loss Aversion in Dynamic and Competitive Markets","Kuksov, Dmitri and Wang, Kangkang","MARKETING SCIENCE","33","5","693-711","2014","SEP-OCT","Game Theory;Price Competition;Price Promotion;Loss Aversion;Reference Price","","A well-established phenomenon of consumer buying behavior is that consumers evaluate prices relative to a reference point and exhibit loss aversion; i.e., their propensity to buy is more negatively affected by prices above the reference point than it is positively affected by prices below the reference point. The objective of this paper is to analytically examine how the competitive strategy and profitability of firms are affected by the presence of consumer loss aversion in the price dimension. Although we assume that consumer loss aversion increases consumer propensity to search for lower prices, we find that it does not necessarily lead to lower prices or profits when firms compete over multiple periods and when the consumer reference price in subsequent periods is affected by current prices. Specifically, consumer loss aversion could lead to higher prices and profits when consumer valuation is sufficiently high relative to search costs and the proportion of consumers with positive search costs is in an intermediate range. We also show that when forward-looking firms incorporate the negative effect of price promotions on future profits, the equilibrium range of price promotions may actually increase."
961,"A Dynamic Model of Entry and Exit in a Growing Industry","Shen, Qiaowei","MARKETING SCIENCE","33","5","712-724","2014","SEP-OCT","Firm Diffusion;Entry;Evolving Demand;Uncertainty;Dynamic Model","","The potential demand in a new industry evolves over time. Demand is initially low, but advertising by the industry's early entrants can speed up demand growth. However, there is intrinsic uncertainty of the demand level in each period and uncertainty of the demand evolution path, which can be affected by the underlying economic environment. We construct a dynamic model that features the stochastically and endogenously expanding demand of a new industry, and we investigate the optimal entry and exit behavior of firms as the industry evolves. We find that firms' incentive to enter early depends critically on the cost that early entrants have to pay in developing the market. When the cost is high and the benefit spills over to potential entrants, firms have an incentive to wait, and the probability of entry can increase with the number of incumbents under certain circumstances. Firms' entry strategy is also influenced by the transition of economic states. Firms are more likely to enter under a state that shows the prospect of demand taking off soon. We also find that, in the early stage of an industry, higher demand uncertainty can induce faster entry."
962,"Strategic Loyalty Reward in Dynamic Price Discrimination","Caillaud, Bernard and De Nijs, Romain","MARKETING SCIENCE","33","5","725-742","2014","SEP-OCT","Marketing Strategy;Pricing;Customer Relationship;Customer Loyalty;Game Theory","","In a dynamic model with overlapping generations of consumers, we study duopolistic competition when firms can price discriminate, at each period, between their previous customers and the consumers that they have never served. Long-term contracts are not enforceable. In (Markov-perfect) equilibrium, one firm charges higher prices to its past customers than to its new customers, as past customers have revealed their strong preferences for the firm; the other firm, however, rewards its previous customers by charging lower prices to them than to its new customers. This loyalty reward strategy comes from the interplay between the firms' usual incentive to extract surplus from consumers with revealed strong preferences and their incentives to acquire information and to recognize their young loyal customers. The result also relies on the firms' inability a priori to tell different generations apart. It is the outcome of the unique equilibrium of a simplified two-period (or T-period) version of the game and holds with forward-looking consumers who are impatient enough."
963,"Sell Probabilistic Goods? A Behavioral Explanation for Opaque Selling","Huang, Tingliang and Yu, Yimin","MARKETING SCIENCE","33","5","743-759","2014","SEP-OCT","Probabilistic Goods;Opaque Selling;Pricing;Anecdotal Reasoning;Law Of Small Numbers;Bounded Rationality","","Probabilistic or opaque selling, whereby a seller hides the exact identity of a product until after the buyer makes a payment, has been used in practice and received considerable attention in the literature. Under what conditions, and why, is probabilistic selling attractive to firms? The extant literature has offered the following explanations: to price discriminate heterogeneous consumers, to reduce supply-demand mismatches, and to soften price competition. In this paper, we provide a new explanation: to exploit consumer bounded rationality in the sense of anecdotal reasoning. We build a simple model where the firm is a monopoly, consumers are homogeneous, and there is no demand uncertainty or capacity constraint. This model allows us to isolate the impact of consumer bounded rationality on the adoption of opaque selling. We find that although it is never optimal to use opaque selling when consumers have rational expectations, it can be optimal when consumers are boundedly rational. We show that opaque selling may soften price competition and increase the industry profits as a result of consumer bounded rationality. Our findings underscore the importance of consumer bounded rationality and show that opaque selling might be even more attractive than previously thought."
