index,title,author,journal,volume,number,pages,year,month,keyword,keyword-plus,abstract
2299,"Multi-Product Quality Competition: Impact of Resource Constraints","Yayla-Kuellue, H. Muege and Parlaktuerk, Ali K. and Swaminathan, Jayashankar M.","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","603-614","2013","MAY-JUN","Product-Line;Limited Capacity;Competition;Quality Differentiation;Om-Marketing Interface","","We study a multi-product firm with limited capacity where the products are vertically (quality) differentiated and the customer base is heterogeneous in their valuation of quality. While the demand structure creates opportunities through proliferation, the firm should avoid cannibalization between its own products. Moreover, the oligopolistic market structure puts competitive pressure and limits the firm's market share. On the other hand, the firm has limited resources that cause a supply-side fight for adequate and profitable production. We explicitly characterize the conditions where each force dominates. Our focus is on understanding how capacity constraints and competition affect a firm's product-mix decisions. We find that considering capacity constraints could significantly change traditional insights (that ignore capacity) related to product-line design and the role of competition therein. In particular, we show that when the resources are limited, the firm should offer only the product that has the highest margin per unit capacity. We find that this product could be the diametrically opposite product suggested by the existing literature. In addition, we show that for intermediate capacity levels, whereas the margin per unit capacity effect dominates in a less competitive market, proliferation and cannibalization effects dominate in a more competitive market."
2300,"On the Unimodality of the Profit Function of the Pricing Newsvendor","Lu, Ye and Simchi-Levi, David","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","615-625","2013","MAY-JUN","Newsvendor With Price Effect;Log-Concavity;Pricing Game","","In this note, we study the price-setting newsvendor problem. We use three conditions, the log-convexity of the coefficient of variation, the log-concavity of the deterministic profit function, and the log-convexity of the random noise's expectation conditional on having leftover inventory to establish the log-concavity of the retailer's expected profit function. This new result is complementary to existing results and removes some assumptions in the pricing and inventory coordination literature. It also addresses the conjecture made by Petruzzi and Dada (1999), and can be applied in the pricing game."
2301,"Pricing Policy in a Supply Chain: Negotiation or Posted Pricing","Kuo, Chia-Wei and Ahn, Hyun-Soo and Aydin, Goker","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","626-641","2013","MAY-JUN","Supply-Chain Management;Pricing;Negotiation;Retailing","","This article examines the choice of pricing policy (posted pricing or negotiation) toward end customers in a supply chain. Many retailers actively decide whether or not to encourage negotiation on the shop floor. Of course, the retailer's pricing policy influences not only the retailer's profit, but also the profits of the manufacturers who sell through the retailer. However, little is known about the forces that shape the pricing policy when two self-interested parties interact in a supply chain. We consider two alternative models depending on who has the power to decide the pricing policy: the manufacturer or the retailer. We find that an increase in the wholesale price weakens the retailer's ability to price discriminate through negotiation. Therefore, the retailer prefers negotiation at lower wholesale prices and posted pricing at higher wholesale prices. We also find that whenever the retailer prefers negotiation, the manufacturer does too. Therefore, the retailer's discretion over the pricing policy causes friction only when the retailer wants to use posted pricing, while the manufacturer wishes the retailer to use negotiation. We show that such friction arises only when product availability or the cost of negotiation is moderate. In this case, we show that the manufacturer may offer a substantial discount to persuade the retailer to negotiate. Surprisingly, in this region of friction, a decrease in the supply chain's capacity or an increase in negotiation costs (both of which are typically considered as worsening the retailer's business environment) translates into higher profit for the retailer."
2302,"Coordinated Contract Decisions in a Make-to-Order Manufacturing Supply Chain: A Stochastic Programming Approach","Feng, Yan and Martel, Alain and D'Amours, Sophie and Beauregard, Robert","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","642-660","2013","MAY-JUN","Contract Design;Supply Chain Coordination;Make-To-Order Manufacturing;Stochastic Programming;Sample Average Approximation","","One of the important objectives of supply chain S&OP (Sales and Operations Planning) is the profitable alignment of customer demand with supply chain capabilities through the coordinated planning of sales, production, distribution, and procurement. In the make-to-order manufacturing context considered in this paper, sales plans cover both contract and spot sales, and procurement plans require the selection of supplier contracts. S&OP decisions also involve the allocation of capacity to support sales plans. This article studies the coordinated contract selection and capacity allocation problem, in a three-tier manufacturing supply chain, with the objective to maximize the manufacturer's profitability. Using a modeling approach based on stochastic programming with recourse, we show how these S&OP decisions can be made taking into account economic, market, supply, and system uncertainties. The research is based on a real business case in the Oriented Strand Board (OSB) industry. The computational results show that the proposed approach provides realistic and robust solutions. For the case considered, the planning method elaborated yields significant performance improvements over the solutions obtained from the mixed integer programming model previously suggested for S&OP."
2303,"Supply Chain Contracting Under Competition: Bilateral Bargaining vs. Stackelberg","Feng, Qi and Lu, Lauren Xiaoyuan","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","661-675","2013","MAY-JUN","Bilateral Bargaining;Stackelberg Game;Competition;Contracting","","We analyze contracting behaviors in a two-tier supply chain system consisting of competing manufacturers and competing retailers. We contrast the contracting outcome of a Stackelberg game, in which the manufacturers offer take-it-or-leave-it contracts to the retailers, with that of a bargaining game, in which the firms bilaterally negotiate contract terms via a process of alternating offers. The manufacturers in the Stackelberg game possess a Stackelberg-leader advantage in that the retailers are not entitled to make counteroffers. Our analysis suggests that whether this advantage would benefit the manufacturers depends on the contractual form. With simple contracts such as wholesale-price contracts, which generally do not allow one party to fully extract the trade surplus, the Stackelberg game replicates the boundary case of the bargaining game with the manufacturers possessing all the bargaining power. In contrast, with sophisticated contracts such as two-part tariffs, which enable full surplus extraction, the two games lead to distinct outcomes. We further show that the game structure being Stackelberg or bargaining critically affects firms' preferences over contract types and thus their equilibrium contract choices. These observations suggest that the Stackelberg game may not be a sufficient device to predict contracting behaviors in reality where bargaining is commonly observed."
2304,"On the Effects of Capacity Agent on Market Equilibrium","Jiang, Li","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","676-690","2013","MAY-JUN","Supply Chain Management;Capacity Agent;Market Equilibrium;Contract Design","","I consider a setting of two firms and one capacity agent. Each firm serves a primary market, and the capacity agent sustains a common market to draw demand for capacity from the external firms. The firms can partner with the capacity agent under her contract to serve the common market. When they use the common market mainly as an outlet for their unused capacities, the capacity agent will only specify a variable fee for each capacity unit deployed through her, and prefer to partner with one firm in most circumstances. When the firms adjust capacities to accommodate the businesses created by serving the common market, the capacity agent will specify a lump-sum payment and a variable fee, and will be more likely to incentivize only one firm to partner with her, when the common market is sufficiently large or the demands in the common and primary markets are strongly correlated. She will always use a fixed fee to extract, while not necessarily all, the profit gains to the firms serving the common market, but will use a variable fee only when partnering with both firms. The key results are robust with respect to market configuration and contract type."
2305,"Robust Stochastic Lot-Sizing by Means of Histograms","Klabjan, Diego and Simchi-Levi, David and Song, Miao","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","691-710","2013","MAY-JUN","Stochastic Inventory Control;Robust Optimization;Dynamic Programming;Optimal Policy","","Traditional approaches in inventory control first estimate the demand distribution among a predefined family of distributions based on data fitting of historical demand observations, and then optimize the inventory control using the estimated distributions. These approaches often lead to fragile solutions whenever the preselected family of distributions was inadequate. In this article, we propose a minimax robust model that integrates data fitting and inventory optimization for the single-item multi-period periodic review stochastic lot-sizing problem. In contrast with the standard assumption of given distributions, we assume that histograms are part of the input. The robust model generalizes the Bayesian model, and it can be interpreted as minimizing history-dependent risk measures. We prove that the optimal inventory control policies of the robust model share the same structure as the traditional stochastic dynamic programming counterpart. In particular, we analyze the robust model based on the chi-square goodness-of-fit test. If demand samples are obtained from a known distribution, the robust model converges to the stochastic model with true distribution under generous conditions. Its effectiveness is also validated by numerical experiments."
2306,"The Effect of Single Rater Bias in Multi-Stakeholder Research: A Methodological Evaluation of Buyer-Supplier Relationships","Roh, Joseph A. and Whipple, Judith M. and Boyer, Kenneth K.","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","711-725","2013","MAY-JUN","Single Rater Bias;Multi-Stakeholder Constructs;Buyer-Supplier Relationships;Measurement Error;Social Capital;Dyadic Data;Cross-Prediction","","As the global competitive landscape intensifies, firms have looked to their supply chain organizations to improve cost, visibility, and cycle time performance across functions, products, and markets. As a result, the scope of supply chain related operations have increasingly cut across organizational boundaries. To understand and capture such cross-organizational activities, researchers have broadened the focus of their studies and included multiple stakeholders in their analysis (e.g., integration, sustainability, and buyer-supplier relationships). However, multi-stakeholder research has also increased the complexity and effort required to conduct studies across organizational boundaries. Unfortunately, many studies that use multi-stakeholder constructs fail to fully address their multi-sided nature during both construct conceptualization and data collection. Several studies suggest that neglecting the multi-sided nature of certain constructs can affect the research validity and reliability and may invalidate research inferences and results, although such concerns have not been empirically demonstrated. The current study addresses this gap by performing a series of tests using data from 105 matched pairs of buyers and their suppliers to illustrate key methodological considerations for conducting multi-stakeholder research. This study also offers practical guidance regarding assumptions routinely made in single rater research and proposes when single rater data may be appropriate for multi-stakeholder research."
2307,"A Performance Metric and Goal-Setting Procedure for Deadline-Oriented Processes","Doerr, Kenneth Howard and Gue, Kevin R.","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","726-738","2013","MAY-JUN","Metrics;Goals;Warehousing;Deadlines;Motivation","","A performance metric and goal-setting procedure is defined for an order fulfillment operation. In this operation, order requests arrive continuously, and filled orders are shipped at a specific time each day. The metric links the continuous operation of order fulfillment to the scheduled shipment times. To prescribe goals against the metric, a performance model is developed that incorporates the motivational effect of a goal. Goal-Setting Theory is used to establish the performance goal and to show how to match arriving orders to deadlines based on their arrival times and expected processing times. Monte Carlo simulation on data from a large distribution center is used to demonstrate that setting these two parameters in the light of motivational research yields quite different results than doing so with an intuitive method. Moreover, a motivational goal leads to better operational performance; that is, correctly setting up the metric causes more customers to receive their orders sooner."
2308,"Non-dominated Time-Window Policies in City Distribution","Akyol, Derya Eren and De Koster, Rene B. M.","PRODUCTION AND OPERATIONS MANAGEMENT","22","3","739-751","2013","MAY-JUN","Urban Freight Transport;Sustainability;Time Windows;Data Envelopment Analysis","","Urban freight contributes significantly to pollution, noise disturbance, traffic congestion, and safety problems in city centers. In many cities, local governments have introduced policy measures, in particular time-access restrictions, to alleviate these problems. However, setting time windows is very challenging due to the conflicting interests and objectives of the stakeholders involved. In this article, we examine whether it is possible to develop time-window policies that enhance environmental sustainability and distribution efficiencies, while meeting the objectives of the municipalities. We develop a framework for balancing retailer (costs), municipality (satisfaction), and environmental (emissions) objectives, using data envelopment analysis, under different urban time-window policies. The approach is illustrated by a case study of three Dutch retail organizations, with a large number of stores affected by such time windows. On the basis of an evaluation of 99 different time-window policies, our results show that harmonizing time windows between neighboring cities leads to the best overall performance. The currently used time-window policy appears to perform reasonably well, but can be improved on all dimensions. However, harmonizing time-window policies may be difficult to realize in practice."
2309,"The Impact of Logistics Performance on Trade","Hausman, Warren H. and Lee, Hau L. and Subramanian, Uma","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","236-252","2013","MAR-APR","Logistics;Logistics Improvements;Global Trade","","This paper studies the impact of logistics performance on global bilateral trade. Taking a supply chain perspective, logistics performance refers to cost, time, and complexity in accomplishing import and export activities. We draw on a data set compiled by the World Bank containing specific quantitative metrics of logistics performance in terms of time, cost, and variability in time. Numerous researchers have shown that logistics performance is statistically significantly related to the volume of bilateral trade. Our research calibrates the impact of specific improvements in logistics performance (time, cost, and reliability) on increased trade. Our findings can spur public and private agencies that have direct or indirect influence over logistics performance to focus attention on altering the most relevant aspects of logistics performance to improve their country's ability to compete in today's global economy. Moreover, as our logistics metrics are directly related to operational performance, countries can use these metrics to target actions to improve logistics and monitor their progress."
2310,"The Critical Role of Ocean Container Transport in Global Supply Chain Performance","Fransoo, Jan C. and Lee, Chung-Yee","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","253-268","2013","MAR-APR","Supply Chain Management;Transport;Ocean Containers;Research Agenda","","With supply chains distributed across global markets, ocean container transport now is a critical element of any such supply chain. We identify key characteristics of ocean container transport from a supply chain perspective. We find that unlike continental (road) transport, service offerings tend to be consolidated in few service providers, and a strong focus exists on maximization of capital intensive resources. Based on the characteristics of ocean container transport as part of global supply chains, we list a number of relevant and challenging research areas and associated questions."
2311,"Profit Seeking vs. Survival Seeking: An Analytical Study of Supplier's Behavior and Buyer's Subsidy Strategy","Wei, Mike Mingcheng and Yao, Tao and Jiang, Bin and Young, Scott T.","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","269-282","2013","MAR-APR","Supplier Competition;Buyer Subsidy;Survival-Seeking Strategy;Profit-Seeking Strategy;Game Theory","","Supplier default is common in emerging markets. Suppliers under the threat of default have different objectives from profit-seeking companies. This paper analytically tests how profit-seeking or survival-seeking behavior, single-period or two-period consideration, and buyer's subsidy influence the supplier's and buyer's final utilities. The results show that under single-period consideration, the supplier's survival-seeking strategy in fact drives more start-ups or small suppliers out of business when the competition becomes severe; under two-period consideration, no matter which strategy (profit-seeking or survival-seeking) the supplier selects, the second-period price and profit are always higher than those of the first period. Furthermore, we find that providing subsidy is an effective way for buyer to keep suppliers' competition at a certain level on the behalf of buyer's interest. By numerically estimating the benefits associated with the cost of subsidy, we provide a basis for understanding the costbenefit analysis of buyer's subsidy strategy."
2312,"Effect of Quality Management Systems and Total Quality Management on Productivity Before and After: Empirical Evidence from the Indian Auto Component Industry","Iyer, Ananth and Saranga, Haritha and Seshadri, Sridhar","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","283-301","2013","MAR-APR","Productivity;Technical Change;Relative Efficiency;Qms;Tqm;Indian Auto Component Industry;Data Envelopment Analysis;Quality Certification;Quality Awards;Panel Data","","We study the linkages between firm-level quality initiatives such as quality management systems (QMS) and total quality management (TQM) and output productivity in the Indian auto component industry. We use externally validated quality certification and quality awards as proxies for QMS and TQM, respectively, as it is difficult to directly measure the QMS and TQM efforts of firms. We use an unbalanced panel of 220 firms and a balanced panel of 73 firms from the Indian auto component industry over the period 19932006 to study these links. Both parametric as well as non-parametric approaches are used, as appropriate, to measure the rate of change in productivity and the impact of quality initiatives on productivity change during this period. We determine the proportion of productivity resulting from technical change and relative efficiency change, thus providing insights into the structure of productivity improvements. We find that TQM efforts resulted in a high rate of productivity change (11%) in the award-winning firms after the award. On the other hand, pre-certification productivity change due to QMS was 5% and post-certification change was 3.6%. In the periods prior to certification, productivity change was driven mainly by technical change; whereas the source of productivity change after certification is mixed. However, prior to awards, productivity change was driven mainly by relative efficiency change, whereas post-award productivity change was due to technical change. The results suggest that management focus on attaining certification did generate conceptual learning (linked to technical change) during the period leading to certification, but these effects were not significant after certification. The results also suggest that the TQM programs generated significant productivity gains in the long run, although setting the associated systems in place did not result in significant productivity change prior to winning awards. Thus, the study provides direct but nuanced evidence linking quality certification as well as the adoption of TQM programs to the associated conceptual and operational learning processes and their impact on the change in productivity."
2313,"Inventory Management in China: An Empirical Study","Shan, Jun and Zhu, Kaijie","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","302-313","2013","MAR-APR","Inventory Performance;Empirical Study;Emerging Markets","","With the outsourcing of manufacturing activities from Western countries, China has gradually become the global manufacturing hub. In the presence of increased competition from both inside and outside of China, many Chinese manufacturers have turned to scientific management approaches and implemented various enterprise systems. In academia, there has been a growing interest in quantifying the impacts of such efforts on the corporate performance of Chinese firms, and research has been carried out in areas such as finance and accounting. However, due to limited visibility of operational decisions and data, there seems to be a lack of investigation into the impacts on the firms' operational performance in the literature. In this article, we apply an empirical method to investigate the inventories of 1286 firms listed on the two stock exchanges in China, the Shanghai Stock Exchange and the Shenzhen Stock Exchange. We find that on average the inventory levels have declined over time and that the firm-level data is consistent with several implications derived from classical inventory models."
2314,"Offshoring Business Process Services and Governance Control Mechanisms: An Examination of Service Providers from India","Jayaraman, Vaidyanathan and Narayanan, Sriram and Luo, Yadong and Swaminathan, Jayashankar M.","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","314-334","2013","MAR-APR","Business Process Outsourcing;Emerging Markets;Buyersupplier Relationships;Governance Control Mechanisms","","As emerging markets increasingly rely on service businesses through offshore outsourcing, we examine the role of governance control mechanisms in improving performance among business process outsourcing (BPO) service providers in India. Using data collected from 205 emerging market-based BPO service providers in India, we examine the antecedents and consequences of establishing governance control mechanisms in BPO service providers. Specifically, we examine how structural (use of contracts with the client), administrative (effective allocation and demarcation of responsibilities within the firm), and relational (collaboration and information sharing with the client) mechanisms drive the performance of a BPO service provider operating in an emerging market. We also examine how key task-related (task connectivity and task security) and client-related (end customer orientation and global control) antecedents influence the use of different governance control approaches in this environment. Our analysis finds that both task connectivity and task security significantly impact use of structural and administrative mechanisms, whereas end customer orientation is significantly associated with the strength of the relational mechanisms governing the emerging market-based BPO service provider and its client. Further global control significantly influences the strength of the structural mechanisms between the client and the BPO service provider. Finally, the three mechanisms have a complementary influence in driving the BPO service provider's performance."
2315,"Emerging Market Penetration, Inventory Supply, and Financial Performance","Han, Chaodong and Dong, Yan and Dresner, Martin","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","335-347","2013","MAR-APR","Emerging Markets;Inventory;Financial Performance;Multinational Firms;Manufacturing","","Realizing potential benefits from emerging market penetration requires firms to address inherent supply chain challenges. A major challenge is for firms to manage costly inventories to address demand and supply risks in emerging markets. However, emerging market penetration may offer opportunities for firms to lower inventory levels, reduce costs, and improve operating performance. Using data for 482 manufacturing firms over the 5-year period, 20032007, obtained from the COMPUSTAT Industrial and Segment Databases, this article examines the relationships between emerging market penetration, inventory supply, and financial performance. Our results show that a multinational firm's sales penetration into emerging markets is associated with fewer days of inventory supply and improved financial performance. As emerging market penetration may allow firms to operate with lower inventory supply, the positive effect from emerging market penetration, such as labor cost reductions, may be enhanced due to inventory cost savings."
2316,"Training, Production, and Channel Separation in ITC's E-Choupal Network","Chen, Ying-Ju and George, Shanthikumar J. and Max, Shen Zuo-Jun","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","348-364","2013","MAR-APR","E-Choupal;India Agriculture;Incentives;Socially And Environmentally Responsible Supply Chains","","In recent years, I.T.C. Limited (hereafter ITC) developed the e-Choupals for the rural areas of India. In this new business model, ITC reaches implicit agreements with some farmers (inside the network) that they can sell the products directly to ITC at the market price in the local market, but allow the farmers, both inside and outside the network, to access valuable information through the e-Choupals. In this study, we investigate ITC's incentive of offering such opportunities, especially to those farmers outside the network, and analyze the farmers' strategic quantity decisions. We show that the implicit agreement behaves as a formal contract, regardless of the price elasticity of the local market: Once reaching an agreement with ITC, the farmers always give priority to delivering directly to ITC. The e-Choupal network leads naturally to the complete separation of selling channels, provided that ITC's capacity constraint is not tight. Surprisingly, in a variety of scenarios, ITC finds it optimal to provide the best available training to the farmers outside the network. We further show that our results are not prone to potential cheating in the mandi system, the possible exploitation via postponed payments, and the stochastic effects on the market-clearing price."
2317,"Vehicle Replacement in the International Committee of the Red Cross","Pedraza-Martinez, Alfonso J. and Van Wassenhove, Luk N.","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","365-376","2013","MAR-APR","Humanitarian Logistics;Vehicle Replacement;Transportation;Decentralized Supply Chains","","This article studies 4x4 vehicle replacement within the International Committee of the Red Cross (ICRC), one of the largest humanitarian organizations. ICRC policy sets the replacement of vehicles at 5 years or 150,000 km, whichever comes first. Using field data collected at the ICRC headquarters and national level we study the ICRC policy. Our results suggest that the organization can make considerable savings by adjusting its replacement policy. This study contributes to the area of logistics and transportation research in humanitarian operations."
2318,"Supply Chains and Global Health: An Imperative for Bringing Operations Management Scholarship into Action","Kraiselburd, Santiago and Yadav, Prashant","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","377-381","2013","MAR-APR","Global Health Supply Chain;Public Health;Vaccines;Essential Medicines","","Many people in developing countries do not have access to effective vaccines, medicines, and other life-saving health technologies. Shortage of health care workers, severe financial constraints, and lack of awareness are some of the major obstacles that prevent higher access. However, ineffective and poorly designed supply chains for purchasing and distributing the medicines, vaccines, and health technologies are one of the most important barriers to increasing access. We argue that the ineffectiveness of the global health supply chain can be attributed largely to: coordination problems across multiple stakeholders with widely divergent objectives, lack of careful supply chain design, and use of myopic operational objectives and metrics. The operations management research community can contribute to improving this by applying existing knowledge to the field of global health delivery and by researching new frameworks of analysis which would then become the cornerstones for policy advice to those who design, operate, or finance these supply chains."
2319,"Stakeholder Perspectives on E-Waste Take-Back Legislation","Atasu, Atalay and Ozdemir, Oznur and Van Wassenhove, Luk N.","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","382-396","2013","MAR-APR","Product Take-Back;Weee;Legislation;Implementation;Social Welfare","","In this study, we compare two common forms of product take-back legislation implementation: (i) manufacturer-operated systems, where the state imposes certain take-back objectives on manufacturers, and (ii) state-operated systems, where manufacturers or consumers finance take-back through recovery fees. We show that their impacts on different stakeholders, that is, social welfare, manufacturers, consumers, and the environment, can be significantly different and stakeholder preferences for these models vary depending on the operating environments (e.g., production and take-back costs, and environmental externalities). We also consider the impact of operational externalities such as operating and monitoring costs, and show how they affect stakeholder preferences."
2320,"Supplier-Buyer Negotiation Games: Equilibrium Conditions and Supply Chain Efficiency","Martinez-de-Albeniz, Victor and Simchi-Levi, David","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","397-409","2013","MAR-APR","Multi-Period Inventory Management;Pricing;Subgame-Perfect Equilibrium;Strategic Inventory","","In a decentralized supply chain, supplierbuyer negotiations have a dynamic aspect that requires both players to consider the impact of their decisions on future decisions made by their counterpart. The interaction generally couples strongly the price decision of the supplier and the quantity decision of the buyer. We propose a basic model for a repeated supplierbuyer interaction, during several rounds. In each round, the supplier first quotes a price, and the buyer places an order at that price. We find conditions for existence and uniqueness of a well-behaved subgame-perfect equilibrium in the dynamic game. When costs are stationary and there are no holding costs, we identify some demand distributions for which these conditions are met, examine the efficiency of the equilibrium, and show that, as the number of rounds increases, the profits of the supply chain increase towards the supply chain optimum. In contrast, when costs vary over time or holding costs are present, the benefit from multi-period interactions is reduced and after a finite number of time periods, supply chain profits stay constant even when the number of rounds increases."
2321,"The Impact of Information Sharing on Supply Chain Performance under Asymmetric Information","Inderfurth, Karl and Sadrieh, Abdolkarim and Voigt, Guido","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","410-425","2013","MAR-APR","Cheap Talk;Experimental Economics;Principal-Agent Theory;Screening Contracts;Supply Chain Coordination","","The use of screening contracts is a common approach to solve supply chain coordination problems under asymmetric information. One main assumption in this context is that managers without specific incentives would rather use their private information strategically than reveal it truthfully. This harms supply chain performance. This study investigates the impact of information sharing in a principal-agent setting that is typical for many supply chain transactions. We conduct a laboratory experiment to test whether information sharing has an influence on supply chain coordination. We find that information sharing within the supply chain has two positive effects. First, information sharing reduces the inefficiencies resulting from information deficits if there is a certain amount of trust in the supply chain. Second, communication can limit out-of-equilibrium behavior with a small impact on the firm's own payoff, but a large impact on the supply chain partner. Furthermore, we find that both effects are amplified when communication takes place in an environment that allows the less informed supply chain party to punish or to reward the better informed party. Although our extended mechanisms substantially enhance the poor performance of the theoretically optimal coordination contract menu, we find no mechanism that implements supply chain performance superior to the theoretically predicted second-best level."
2322,"Managing Downstream Competition via Capacity Allocation","Chen, Fangruo and Li, Jianbin and Zhang, Hanqin","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","426-446","2013","MAR-APR","Supply Chains;Retail Competition;Capacity Allocation;Proportional Mechanism;Lexicographic Mechanism;Equilibrium Analysis;Wholesale Pricing","","Consider a supply chain with one supplier and multiple retailers. The supplier produces a single product and sells it to the retailers, who in turn sell the product to consumers. The supplier has limited production capacity, and the retailers are engaged in a Cournot competition at the consumer/market level. When the sum of the retailer orders exceeds the capacity, the supplier allocates her capacity according to a pre-announced allocation mechanism. Two mechanisms are considered: proportional allocation and lexicographic allocation. An extensive study of the two allocation mechanisms shows that the lexicographic mechanism has the ability to dampen the competition at the retail level, increasing the profits for both the supplier and the supply chain."
2323,"Supply Diversification with Responsive Pricing","Li, Tao and Sethi, Suresh P. and Zhang, Jun","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","447-458","2013","MAR-APR","Supply Diversification;Responsive Pricing","","We study sourcing and pricing decisions of a firm with correlated suppliers and a price-dependent demand. With two suppliers, the insightcost is the order qualifier while reliability is the order winnerderived in the literature for the case of exogenously determined price and independent suppliers, continues to hold when the suppliers' capacities are correlated. Moreover, a firm orders only from one supplier if the effective purchase cost from him, which includes the imputed cost of his unreliability, is lower than the wholesale price charged by his rival. Otherwise, the firm orders from both. Furthermore, the firm's diversification decision does not depend on the correlation between the two suppliers' random capacities. However, its order quantities do depend on the capacity correlation, and, if the firm's objective function is unimodal, the total order quantity decreases as the capacity correlation increases in the sense of the supermodular order. With more than two suppliers, the insight no longer holds. That is, when ordering from two or more suppliers, one is the lowest-cost supplier and the others are not selected on the basis of their costs. We conclude the paper by developing a solution algorithm for the firm's optimal diversification problem."
2324,"Market Good Flexibility in Capacity Auctions","Hall, Nicholas G. and Liu, Zhixin","PRODUCTION AND OPERATIONS MANAGEMENT","22","2","459-472","2013","MAR-APR","Noncooperative Game;Auction;Market Good Flexibility;Capacity Allocation","","We consider the allocation of limited production capacity among several competing agents through auctions. Our focus is on the contribution of flexibility in market good design to effective capacity allocation. The application studied is a capacity allocation problem involving several agents, each with a job, and a facility owner. Each agent generates revenue by purchasing capacity and scheduling its job at the facility. Ascending auctions with various market good designs are compared. We introduce a new market good that provides greater flexibility than those previously considered in the literature. We allow ask prices to depend both on agents' utility functions and on the number of bids at the previous round of the auction, in order to model and resolve resource conflicts. We develop both optimal and heuristic solution procedures for the winner determination problem. Our computational study shows that flexibility in market good design typically increases system value within auctions. A further increase is achieved if each agent is allowed to bid for multiple market goods at each round. On average, the multiple flexible market goods auction provides over 95% of the system value found by centralized planning."
2325,"Operational Slack and Venture Survival","Azadegan, Arash and Patel, Pankaj C. and Panda, Vinit","PRODUCTION AND OPERATIONS MANAGEMENT","22","1","1-18","2013","JAN-FEB","Operational Slack;Uncertainty;Venture Survival;Gamma Frailty Weibull Regression","","Slack can act as a double-edged sword. While it can buffer against environmental threats to help ensure business continuity, slack can also be costly and reduce profitability. In this study we focus on operational slack, the form related to the firm's production processes. We investigate the role of operational slack on firm survival during its venture stage when its survival is significantly challenged by environmental threats. Specifically, we explore how change in three types of environmental uncertainty, namely dynamism, complexity, and lack of munificence, affect the relationship between operational slack and venture survival. Results suggest that with an increase in environmental uncertainty, operational slack lowers the likelihood of venture failure."
2326,"Increasing Revenue by Decreasing Information in Procurement Auctions","Haruvy, Ernan and Katok, Elena","PRODUCTION AND OPERATIONS MANAGEMENT","22","1","19-35","2013","JAN-FEB","Bidding;Procurement Auctions;Reverse Auctions;Multi-Attribute Auctions;Behavioral Game Theory;Experimental Economics","","We report on results of several laboratory experiments that investigate on-line procurement auctions in which suppliers bid on price, but exogenous bidder quality affects winner determination. In procurement auctions, bidder quality may or may not be publicly known to all bidders, and the effect of this quality transparency on the auction outcome is one aspect of auction design that we examine. The second aspect of auction design that we examine is the effect of price visibility on the auction outcome, and the interaction between price visibility and quality transparency. In terms of price visibility, we consider two extreme cases: the sealed bid request for proposals (RFPs), and the open-bid dynamic auction event. In terms of bidder quality transparency, we also consider two extreme cases: a setting in which bidder qualities are publicly known and the case in which they are private. We find that in our laboratory experiments, the RFP format is consistent in generating higher buyer surplus levels than does the open-bid dynamic format. This advantage is independent of the quality transparency. In contrast, the open-bid format is highly sensitive to quality transparency, generating significantly lower buyer surplus levels when the information about bidder quality is public."
2327,"Remanufacturing and the Component Commonality Decision","Subramanian, Ravi and Ferguson, Mark E. and Toktay, L. Beril","PRODUCTION AND OPERATIONS MANAGEMENT","22","1","36-53","2013","JAN-FEB","Component Commonality;Remanufacturing;Competition;Closed Loop Supply Chains","","Firms often determine whether or not to make components common across products by focusing on the manufacturing and sales of new products only. However, component commonality decisions that ignore remanufacturing can adversely affect the profitability of the firm. In this article we analyze how remanufacturing could reverse the OEM's commonality decision that is based on the manufacturing and sales of new products only. Specifically, we determine the conditions under which the OEM's optimal decision on commonality may be reversed and illustrate how her profit can be significantly higher if remanufacturing is taken into account ex ante. We illustrate the implementation of our model for two products in the Apple iPad (TM) family."
